Time	trailing_price	Low	Weighted_Price_Average	High	close_price	N_Transactions	Volume	Bid_Index	Ask_Index	EMA_12	EMA_26	EMA_DIF	MACD	EMA_Up	EMA_Down	RSI	TSI	EMA_Volume	OBV_Delta
1510043594	7175.95	7175.94	7175.95	7175.95	7175.95	34	2.82644568	6942.32	7406.82	7176.825558	7177.055095	0.498179	-0.727716	0.441672	0.802423	35.5	-25.4	6.96263643	0.0
1510043714	7175.95	7175.94	7182.0	7184.99	7183.0	78	28.01900353	6942.48	7406.59	7177.621626	7177.421384	0.438592	-0.23835	0.913695	0.745107	55.08	-20.19	10.20207752	28.01900353
1510043834	7183.0	7182.99	7183.52	7184.98	7184.98	48	12.51545718	6944.44	7410.74	7178.529068	7177.873133	0.482061	0.173874	0.98986	0.691885	58.86	-14.46	10.55798208	12.51545718
1510043954	7184.98	7183.0	7184.89	7184.98	7184.97	54	9.51006626	6947.33	7412.34	7179.507673	7178.392901	0.608603	0.506169	0.919156	0.643179	58.83	-9.75	10.39676426	-9.51006626
1510044074	7184.97	7184.97	7187.48	7190.0	7190.0	55	52.12080833	6946.54	7412.24	7180.734185	7179.066019	0.820516	0.84765	1.212788	0.597238	67.0	-2.46	16.81584796	52.12080833
1510044194	7190.0	7190.0	7198.71	7199.99	7199.99	70	17.5687873	6946.58	7415.54	7183.499695	7180.521129	1.252126	1.72644	1.839732	0.554578	76.84	9.13	16.93168478	17.5687873
1510044314	7199.99	7199.98	7209.65	7227.0	7216.95	157	55.59431591	6971.64	7451.05	7187.522819	7182.678823	1.9705	2.873496	2.919751	0.514965	85.01	24.98	22.87978188	55.59431591
1510044434	7216.95	7212.94	7216.91	7216.95	7212.94	39	1.99071913	6969.96	7447.63	7192.043924	7185.214466	2.942292	3.887166	2.711197	0.76461	78.0	32.64	19.66607992	-1.99071913
1510044554	7212.94	7209.35	7211.84	7212.04	7209.75	43	2.70376225	6965.79	7442.14	7195.089474	7187.186728	3.934383	3.968363	2.51754	0.937852	72.86	35.85	17.05649259	-2.70376225
1510044674	7209.75	7200.0	7202.23	7209.74	7200.01	55	2.75608191	6952.26	7434.26	7196.188016	7188.301044	4.724901	3.162071	2.337716	1.566577	59.88	32.6	14.85642941	-2.75608191
1510044794	7200.01	7200.0	7200.02	7200.1	7200.1	48	4.20217484	6951.52	7431.96	7196.777552	7189.169115	5.301608	2.306829	2.177165	1.454679	59.95	30.38	13.21731332	4.20217484
1510044914	7200.1	7200.1	7200.1	7200.1	7200.1	32	2.64864922	6952.69	7431.75	7197.288698	7189.97881	5.703264	1.606624	2.021653	1.350773	59.95	28.77	11.591365	0.0
1510045034	7200.1	7200.09	7200.1	7200.1	7200.1	31	5.41611847	6951.83	7432.04	7197.721206	7190.728528	5.961147	1.031531	1.877249	1.254289	59.95	27.54	10.64132707	0.0
1510045154	7200.1	7200.09	7200.26	7201.0	7201.0	54	6.36416837	6951.39	7431.86	7198.11179	7191.434563	6.104363	0.572864	1.807445	1.164697	60.81	26.83	9.98330265	6.36416837
1510045274	7201.0	7201.0	7207.61	7210.12	7207.97	67	6.31975375	6953.65	7434.39	7199.573053	7192.632744	6.271552	0.668757	2.176199	1.081504	66.8	28.14	9.41967974	6.31975375
1510045394	7207.97	7207.95	7207.96	7207.97	7207.96	40	7.13942879	6954.98	7433.99	7200.863353	7193.768096	6.436293	0.658964	2.020756	1.004968	66.79	29.16	9.0688719	-7.13942879
1510045514	7207.96	7207.95	7207.97	7208.0	7207.97	59	15.65559776	6954.63	7434.29	7201.956683	7194.820089	6.576353	0.560241	1.877131	0.933185	66.79	29.97	10.08221434	15.65559776
1510045634	7207.97	7207.95	7208.44	7210.87	7207.95	77	23.71030799	6954.14	7434.89	7202.954116	7195.828971	6.686111	0.439034	1.74305	0.867958	66.76	30.62	12.17884413	-23.71030799
1510045754	7207.95	7207.95	7208.16	7208.51	7208.51	59	16.08780277	6954.38	7434.88	7203.755021	7196.742381	6.751417	0.261223	1.658546	0.805961	67.3	31.31	12.78022238	16.08780277
1510045874	7208.51	7208.51	7210.71	7212.7	7212.7	51	23.79622616	6966.11	7439.77	7204.825018	7197.777019	6.810733	0.237266	1.839364	0.748392	71.08	33.0	14.47499219	23.79622616
1510045994	7212.7	7212.7	7214.44	7219.69	7216.65	76	25.08716981	6969.56	7443.73	7206.304246	7199.011314	6.907173	0.385759	1.990124	0.694935	74.12	35.4	16.1076349	25.08716981
1510046114	7216.65	7215.12	7216.82	7221.99	7218.99	62	20.54774587	6970.8	7444.66	7207.922054	7200.330476	7.044054	0.547524	2.015115	0.645297	75.74	37.94	16.7907289	20.54774587
1510046234	7218.99	7215.92	7222.52	7228.2	7220.0	75	23.07178611	6973.21	7449.94	7210.167892	7201.974144	7.273993	0.919755	1.943321	0.599204	76.43	40.23	17.75704539	23.07178611
1510046354	7220.0	7213.45	7219.49	7228.92	7223.98	59	21.33410219	6972.0	7448.91	7211.602062	7203.271615	7.485284	0.845163	2.088798	0.556404	78.97	43.04	18.30736182	21.33410219
1510046474	7223.98	7218.05	7223.65	7229.98	7219.68	47	14.69258589	6975.8	7453.36	7213.455591	7204.781125	7.72312	0.951346	1.939598	0.823804	70.19	42.79	17.75124245	-14.69258589
1510046594	7219.68	7216.0	7216.23	7219.3	7216.1	45	4.02567877	6971.09	7444.48	7213.882423	7205.62919	7.829143	0.42409	1.801055	1.020675	63.83	40.55	15.63961727	-4.02567877
1510046714	7216.1	7215.0	7215.62	7216.1	7215.26	39	1.74764878	6971.7	7443.98	7214.149743	7206.36925	7.819413	-0.03892	1.672408	1.00777	62.4	38.3	13.50239135	-1.74764878
1510046834	7215.26	7215.13	7215.29	7215.3	7215.3	30	1.84283435	6971.43	7444.34	7214.325167	7207.030046	7.714555	-0.419434	1.555807	0.935786	62.44	36.5	11.70861335	1.84283435
1510046954	7215.3	7215.29	7215.3	7215.3	7215.3	30	1.75501089	6973.12	7444.0	7214.475141	7207.642635	7.538145	-0.705639	1.444678	0.868944	62.44	35.03	10.17728989	0.0
1510047074	7215.3	7215.29	7215.29	7215.3	7215.3	40	4.40759763	6972.42	7444.62	7214.600504	7208.209106	7.308796	-0.917398	1.341487	0.806877	62.44	33.8	9.28964493	0.0
1510047194	7215.3	7215.29	7215.3	7215.3	7215.3	37	1.24696678	6972.95	7444.72	7214.708119	7208.734357	7.041789	-1.068027	1.245667	0.749243	62.44	32.76	8.05230983	0.0
1510047314	7215.3	7198.04	7203.68	7215.3	7198.04	180	18.81195963	6974.13	7444.33	7213.011485	7208.35996	6.563736	-1.912211	1.156691	1.928583	37.49	22.13	9.70764057	-18.81195963
1510047434	7198.04	7195.97	7197.96	7198.04	7198.04	56	3.32603548	6953.79	7430.71	7210.695872	7207.589593	5.872245	-2.765966	1.07407	1.790827	37.49	14.16	8.72585517	0.0
1510047554	7198.04	7198.03	7198.03	7198.04	7198.04	37	2.73590603	6953.58	7431.55	7208.747276	7206.881475	5.070956	-3.205155	0.997351	1.662911	37.49	7.98	7.80432453	0.0
1510047674	7198.04	7198.03	7198.03	7198.04	7198.04	40	2.98403545	6953.3	7431.16	7207.098464	7206.22581	4.231296	-3.358642	0.926112	1.544132	37.49	3.06	7.06274159	0.0
1510047794	7198.04	7198.04	7199.1	7201.64	7201.64	47	2.0545294	6953.48	7431.83	7205.867931	7205.697972	3.419029	-3.24907	1.117104	1.433837	43.79	0.6	6.29224741	2.0545294
