match	sell	6679.03	0.43015923	1510396815.328	1510396816.4063184
match	sell	6679.03	0.14923801	1510396815.328	1510396816.4103289
match	sell	6679.03	0.25	1510396815.328	1510396816.41434
match	sell	6679.03	0.25	1510396815.328	1510396816.4193525
match	sell	6679.03	0.25	1510396815.328	1510396816.424366
match	sell	6679.03	0.09038276	1510396815.328	1510396816.4273741
match	sell	6679.03	0.25	1510396815.328	1510396816.4333904
match	sell	6679.03	0.32	1510396815.328	1510396816.4363978
match	sell	6679.03	0.01333934	1510396815.328	1510396816.4404085
match	sell	6679.03	0.173	1510396815.328	1510396816.5085902
match	sell	6679.03	0.1	1510396815.328	1510396816.5105958
match	sell	6679.03	0.583	1510396815.328	1510396816.5136037
match	sell	6679.03	0.1771526	1510396815.328	1510396816.518617
match	sell	6679.03	0.4118474	1510396817.192	1510396818.1579754
match	sell	6679.03	0.01343238	1510396817.192	1510396818.1619866
match	sell	6679.03	1.0	1510396817.192	1510396818.1659966
match	sell	6679.03	0.5	1510396817.192	1510396818.170007
match	sell	6679.04	1.3185704	1510396817.192	1510396818.174018
match	sell	6679.05	0.04722992	1510396820.216	1510396821.1679778
match	sell	6679.05	1.49e-06	1510396822.259	1510396823.211412
match	sell	6679.03	1.49e-06	1510396832.283	1510396833.2592964
match	buy	6679.02	0.17485045	1510396834.471	1510396835.4544494
match	buy	6678.97	0.01	1510396834.471	1510396835.4574583
match	buy	6678.83	0.01	1510396834.471	1510396835.4574583
match	buy	6674.93	0.01737414	1510396834.471	1510396835.4574583
match	buy	6671.22	0.5186	1510396834.471	1510396835.46247
match	buy	6671.21	0.08917542	1510396834.471	1510396835.478643
match	sell	6679.03	8.96e-06	1510396836.709	1510396837.663991
match	sell	6679.06	0.9055	1510396838.753	1510396839.7074234
match	sell	6679.96	1.49e-06	1510396842.261	1510396843.218759
match	sell	6679.62	0.01	1510396851.012	1510396851.974037
match	sell	6679.62	1.49e-06	1510396852.276	1510396853.2283723
match	sell	6679.51	0.01	1510396857.302	1510396858.2547357
match	sell	6678.76	1.49e-06	1510396862.18	1510396863.1419175
match	sell	6678.62	0.07	1510396863.388	1510396864.355246
match	sell	6675.93	0.01	1510396863.496	1510396864.4875982
match	sell	6675.93	0.00014941	1510396864.735	1510396865.6877897
match	buy	6675.92	0.0104	1510396869.785	1510396870.7422276
match	buy	6675.92	0.1496	1510396869.785	1510396870.747241
match	sell	6672.71	1.49e-06	1510396871.711	1510396872.6633356
match	sell	6677.1	8.96e-06	1510396879.201	1510396880.1552563
match	sell	6676.86	1.49e-06	1510396881.683	1510396882.636853
match	sell	6677.72	0.06224667	1510396884.658	1510396885.6237948
match	sell	6677.01	1.49e-06	1510396891.974	1510396892.928215
match	sell	6677.01	0.07	1510396897.941	1510396898.8961284
match	sell	6677.01	0.08299851	1510396900.703	1510396901.6905584
match	sell	6677.01	0.11110149	1510396900.703	1510396901.696574
match	sell	6677.01	1.49e-06	1510396901.723	1510396902.6761787
match	sell	6677.01	0.01	1510396907.075	1510396908.0314171
match	sell	6677.01	1.49e-06	1510396911.907	1510396912.8612578
match	sell	6677.01	0.02	1510396914.562	1510396915.5694582
match	sell	6677.01	1.49e-06	1510396922.962	1510396923.916651
match	sell	6677.01	0.06	1510396927.258	1510396928.2120714
match	buy	6677.0	0.1083	1510396931.634	1510396932.595789
match	sell	6677.01	1.49e-06	1510396932.42	1510396933.3728547
match	sell	6677.01	1.49e-06	1510396942.555	1510396943.5088036
match	sell	6677.01	0.06	1510396942.795	1510396943.749444
match	sell	6677.01	0.01	1510396944.42	1510396945.382786
match	sell	6677.01	8.96e-06	1510396945.505	1510396946.4726837
match	sell	6677.01	1.49e-06	1510396952.316	1510396953.2697551
match	sell	6677.01	0.04	1510396953.801	1510396954.755706
match	sell	6677.01	0.00888061	1510396957.81	1510396958.7643638
match	sell	6677.01	0.07937469	1510396957.81	1510396958.7693775
match	sell	6677.01	1.49e-06	1510396962.576	1510396963.5290318
match	buy	6677.0	0.3917	1510396963.046	1510396963.9992821
match	buy	6677.0	0.9624	1510396963.046	1510396964.0063012
match	sell	6677.01	0.09	1510396963.27	1510396964.2288926
match	sell	6677.01	0.01	1510396963.597	1510396964.5517511
match	sell	6672.76	1.49e-06	1510396972.567	1510396973.5185916
match	sell	6669.99	1.49e-06	1510396982.484	1510396983.4387925
match	sell	6669.99	1.49e-06	1510396991.986	1510396992.9429908
match	buy	6669.98	0.01	1510396993.8	1510396994.7578158
match	buy	6669.93	0.0175945	1510396993.8	1510396994.7638316
match	buy	6669.73	0.01	1510396993.8	1510396994.8139653
match	buy	6669.28	0.0395982	1510396993.8	1510396994.8189788
match	buy	6668.41	0.01	1510396993.8	1510396994.821987
match	buy	6666.6	0.0401073	1510396993.8	1510396994.827
match	sell	6669.53	8.97e-06	1510396998.34	1510396999.2958813
match	sell	6666.05	1.49e-06	1510397001.979	1510397002.9481306
match	sell	6666.05	0.01	1510397002.993	1510397003.9500318
match	sell	6666.01	0.01143761	1510397010.513	1510397011.4689176
match	sell	6666.01	0.00856239	1510397010.513	1510397011.4709227
match	sell	6666.01	1.49e-06	1510397011.968	1510397012.9442945
match	sell	6666.01	1.49e-06	1510397021.955	1510397022.911841
match	sell	6666.01	0.2367	1510397025.052	1510397026.0065653
match	buy	6666.0	0.01	1510397029.27	1510397030.2338042
match	sell	6666.01	1.49e-06	1510397032.053	1510397033.0540044
match	sell	6666.01	1.49e-06	1510397041.971	1510397042.926252
match	sell	6666.01	1.49e-06	1510397051.467	1510397052.422593
match	buy	6666.0	1.07073855	1510397056.152	1510397057.1120613
match	buy	6666.0	0.32	1510397056.152	1510397057.1180766
match	buy	6666.0	0.45486145	1510397056.152	1510397057.1220877
match	sell	6666.01	0.02992813	1510397056.744	1510397057.6996229
match	sell	6666.01	1.49e-06	1510397061.433	1510397062.3910966
match	sell	6666.01	8.97e-06	1510397064.456	1510397065.4111254
match	sell	6666.01	1.49e-06	1510397071.77	1510397072.7245703
match	sell	6666.01	0.12245746	1510397076.039	1510397076.9939213
match	sell	6666.01	1.49e-06	1510397081.442	1510397082.3992927
match	buy	6666.0	0.269	1510397087.335	1510397088.290957
match	buy	6666.0	0.1	1510397087.335	1510397088.2949677
match	buy	6666.0	0.0734	1510397087.335	1510397088.299981
match	sell	6665.85	1.49e-06	1510397091.52	1510397092.4760842
match	sell	6665.85	0.18718404	1510397094.142	1510397095.0970523
match	sell	6665.85	1.49e-06	1510397102.54	1510397103.4983895
match	sell	6665.85	0.11281298	1510397102.8	1510397103.7590826
match	sell	6665.85	0.01830108	1510397102.8	1510397103.764096
match	buy	6665.84	0.01	1510397103.719	1510397104.6755192
match	buy	6665.0	0.19	1510397103.719	1510397104.6865482
match	sell	6665.25	0.13169267	1510397105.377	1510397106.3309202
match	sell	6665.2	0.03279	1510397105.881	1510397106.8593254
match	sell	6665.19	0.27930733	1510397105.959	1510397106.9164772
match	sell	6665.19	2.244e-05	1510397106.026	1510397106.9986956
match	sell	6665.01	1.49e-06	1510397111.959	1510397112.9194372
match	sell	6665.01	0.60659851	1510397118.824	1510397119.781682
match	sell	6665.01	0.12240149	1510397118.824	1510397119.7887006
match	sell	6665.01	1.49e-06	1510397122.037	1510397122.9942234
match	sell	6665.01	0.22533729	1510397126.713	1510397127.6686516
match	sell	6665.01	1.49e-06	1510397131.969	1510397132.9276335
match	sell	6665.01	8.97e-06	1510397135.542	1510397136.510159
match	sell	6665.01	0.01	1510397137.247	1510397138.2026584
match	sell	6665.01	1.49e-06	1510397142.014	1510397142.9733427
match	sell	6665.01	0.02	1510397144.704	1510397145.6603694
match	sell	6665.01	0.1005	1510397150.172	1510397151.1349247
match	sell	6665.01	1.49e-06	1510397151.975	1510397152.9317017
match	sell	6665.01	1.49e-06	1510397161.859	1510397162.8156962
match	sell	6665.01	1.49e-06	1510397171.39	1510397172.3470376
match	sell	6665.01	1.79595751	1510397175.137	1510397176.0949697
match	sell	6665.01	1.49e-06	1510397181.385	1510397182.345592
match	sell	6665.01	0.2151	1510397181.705	1510397182.7015383
match	sell	6665.01	8.97e-06	1510397185.368	1510397186.327178
match	sell	6665.01	1.49e-06	1510397191.38	1510397192.3373027
match	sell	6665.01	1.49e-06	1510397201.422	1510397202.3809733
match	buy	6665.0	0.05305894	1510397201.883	1510397202.883309
match	buy	6665.0	0.03474453	1510397201.883	1510397202.887319
match	buy	6665.0	0.08073443	1510397205.39	1510397206.3479073
match	buy	6665.0	0.22277522	1510397206.06	1510397207.0347335
match	buy	6665.0	0.06170566	1510397206.61	1510397207.5671492
match	buy	6665.0	0.05604939	1510397209.156	1510397210.133973
match	sell	6665.01	1.49e-06	1510397211.423	1510397212.3809474
match	sell	6665.01	0.016	1510397212.746	1510397213.7044659
match	sell	6665.01	1.49e-06	1510397222.23	1510397223.1926928
match	sell	6665.01	0.01	1510397230.09	1510397231.048579
match	sell	6665.01	1.49e-06	1510397231.918	1510397232.8814523
match	sell	6665.01	0.02721	1510397232.236	1510397233.2043116
match	sell	6665.01	8.97e-06	1510397237.696	1510397238.654802
match	sell	6665.01	1.49e-06	1510397241.826	1510397242.791801
match	sell	6665.01	1.49e-06	1510397251.805	1510397252.7813609
match	sell	6665.01	1.49e-06	1510397262.048	1510397263.0085516
match	sell	6665.01	1.49e-06	1510397271.843	1510397272.8005865
match	sell	6665.01	0.0367706	1510397275.301	1510397276.2587807
match	sell	6665.01	0.0668294	1510397275.301	1510397276.2657998
match	sell	6665.01	1.49e-06	1510397282.764	1510397283.7246304
match	sell	6665.01	1.49e-06	1510397292.469	1510397293.4274275
match	sell	6665.01	1.49e-06	1510397302.338	1510397303.2966669
match	sell	6665.01	8.97e-06	1510397305.376	1510397306.3568032
match	sell	6665.01	0.1673	1510397306.595	1510397307.555991
match	sell	6665.01	1.49e-06	1510397312.28	1510397313.2411067
match	sell	6665.01	0.03601727	1510397317.408	1510397318.3677368
match	sell	6665.01	0.14398273	1510397317.434	1510397318.3928044
match	sell	6665.01	1.49e-06	1510397322.317	1510397323.2767885
match	sell	6665.01	1.49e-06	1510397332.525	1510397333.4879372
match	buy	6665.0	0.0702	1510397337.799	1510397338.7659702
match	sell	6665.01	1.49e-06	1510397342.583	1510397343.5426702
match	sell	6665.01	1.49e-06	1510397351.972	1510397352.93063
match	sell	6665.01	8.97e-06	1510397358.74	1510397359.7006297
match	sell	6665.01	0.06	1510397359.057	1510397360.0184746
match	sell	6665.01	1.49e-06	1510397362.042	1510397363.0074213
match	sell	6665.01	0.9567	1510397368.971	1510397369.929826
match	sell	6665.01	0.01	1510397370.393	1510397371.3506036
match	sell	6665.01	1.49e-06	1510397372.01	1510397372.9989865
match	sell	6665.01	1.49e-06	1510397381.96	1510397382.9203644
match	sell	6665.01	1.49e-06	1510397392.141	1510397393.1024356
match	sell	6665.01	0.0546	1510397400.414	1510397401.3774366
match	sell	6665.01	1.49e-06	1510397402.125	1510397403.0950038
match	buy	6665.0	0.47804733	1510397403.926	1510397404.8857641
match	buy	6664.55	0.00152532	1510397403.926	1510397404.8917804
match	buy	6664.55	0.00847468	1510397403.947	1510397404.9108312
match	buy	6661.0	0.01	1510397403.947	1510397404.916847
match	buy	6660.71	0.03	1510397403.947	1510397404.9178498
match	buy	6660.13	0.016382	1510397403.947	1510397404.9268742
match	buy	6660.0	0.05	1510397403.947	1510397404.9298818
match	buy	6660.0	0.01	1510397403.947	1510397404.934895
match	buy	6659.97	0.01	1510397403.947	1510397404.9379032
match	buy	6659.0	0.48124332	1510397403.947	1510397404.9429173
match	buy	6659.0	0.01875668	1510397403.947	1510397404.9559517
match	buy	6658.0	0.72574021	1510397403.947	1510397404.9559517
match	buy	6658.0	0.2742	1510397404.659	1510397405.66283
match	sell	6658.01	0.08600208	1510397406.511	1510397407.4926953
match	sell	6658.01	0.12	1510397406.519	1510397407.4997141
match	sell	6658.01	0.58399792	1510397406.594	1510397407.5979755
match	sell	6658.01	0.000685	1510397406.594	1510397407.5979755
match	sell	6658.01	0.01	1510397406.613	1510397407.619032
match	buy	6658.0	5.979e-05	1510397408.067	1510397409.0418143
match	buy	6656.62	0.1	1510397408.067	1510397409.0418143
match	buy	6656.62	0.01229336	1510397408.067	1510397409.0428169
match	buy	6655.84	0.08714685	1510397408.067	1510397409.0428169
match	buy	6655.84	3.315e-05	1510397408.629	1510397409.685923
