1509965495,7334.0,7336.65,7340.0,125,19.15569853,7096.6,7604.67
1509965795,7334.0,7334.0,7334.01,82,13.13948845,7095.96,7604.52
1509966095,7328.78,7336.3,7339.63,86,17.37037656,7097.75,7605.19
1509966395,7315.27,7319.81,7328.79,170,13.02545084,7090.46,7578.12
1509966695,7320.0,7320.62,7321.27,99,6.55697333,7090.24,7578.2
1509966995,7308.03,7310.97,7320.01,130,9.92078506,7085.48,7573.72
1509967295,7312.27,7326.0,7329.27,149,9.85902658,7100.25,7581.4
1509967595,7327.4,7333.18,7334.0,128,10.54709259,7097.67,7603.69
1509967895,7325.0,7330.18,7333.71,147,18.28384474,7090.96,7575.97
1509968195,7330.0,7342.31,7359.53,223,43.5585919,7096.22,7576.95
1509968495,7350.0,7355.7,7366.1,196,28.85424233,7107.18,7605.33
1509968795,7347.1,7351.68,7357.97,137,21.04749915,7103.59,7603.79
1509969095,7350.1,7353.17,7355.78,126,15.23842629,7109.43,7604.22
1509969395,7331.03,7344.91,7350.11,341,25.92456438,7103.88,7603.13
1509969695,7330.0,7336.92,7343.82,220,21.14191804,7103.22,7601.93
1509969995,7341.03,7355.18,7375.0,186,33.48551016,7103.96,7602.13
1509970295,7374.91,7379.57,7385.0,167,24.8633593,7168.2,7610.45
1509970595,7380.63,7380.7,7382.54,116,26.2304543,7168.11,7610.47
1509970895,7380.64,7403.76,7425.0,315,127.78631179,7208.42,7631.35
1509971195,7425.0,7426.21,7426.47,140,24.15083663,7227.83,7634.28
1509971495,7426.43,7426.44,7426.44,99,16.02156354,7222.06,7633.95
1509971795,7426.43,7426.44,7426.44,80,10.08268745,7226.98,7634.98
1509972095,7402.54,7419.28,7426.44,118,30.09955928,7234.03,7634.75
1509972395,7401.0,7405.5,7416.92,213,45.0013185,7197.66,7624.8
1509972695,7416.91,7421.78,7427.43,156,39.10638403,7216.24,7627.57
1509972995,7415.21,7421.73,7424.47,135,25.23127181,7204.45,7630.48
1509973295,7400.0,7407.03,7418.97,137,17.18137686,7199.59,7626.33
1509973595,7400.07,7411.22,7419.63,169,29.81176092,7207.94,7627.32
1509973895,7400.0,7404.58,7414.5,168,20.57965938,7204.58,7627.08
1509974195,7383.84,7391.04,7400.65,241,57.31227133,7187.89,7612.49
1509974495,7386.04,7393.54,7395.83,175,29.2228068,7192.41,7610.16
1509974795,7393.87,7398.33,7401.0,173,31.81435994,7200.91,7612.64
1509975095,7390.99,7396.33,7401.0,192,37.97693799,7188.43,7609.37
1509975395,7355.09,7373.09,7391.44,435,56.09329724,7171.43,7605.39
1509975695,7337.02,7348.34,7356.53,203,73.32776437,7116.5,7595.47
1509975995,7351.0,7357.53,7362.0,186,39.74811467,7113.9,7596.63
1509976295,7350.81,7351.0,7351.01,134,28.93902688,7114.0,7597.65
1509976595,7348.07,7349.06,7350.81,131,21.63344904,7105.57,7600.68
1509976895,7321.0,7337.07,7348.93,290,72.53654713,7103.37,7598.11
1509977195,7289.0,7300.89,7321.01,466,136.30562871,7086.57,7550.57
1509977495,7275.24,7286.13,7297.45,409,116.26277912,7082.04,7524.27
1509977795,7267.21,7276.16,7284.43,239,59.0431227,7080.18,7520.06
1509978095,7225.35,7255.81,7280.62,484,152.32169351,7044.52,7500.05
1509978395,7249.76,7267.35,7274.51,262,80.73515158,7072.58,7506.38
1509978695,7270.0,7287.05,7295.0,173,48.58793561,7079.22,7540.2
1509978995,7284.26,7291.72,7295.0,162,34.72287803,7080.53,7537.64
1509979295,7288.81,7293.7,7298.99,161,44.02539129,7083.27,7538.7
1509979595,7290.0,7297.17,7299.0,214,78.46954736,7087.39,7539.73
1509979895,7290.02,7290.47,7295.0,163,40.2901381,7079.27,7537.35
1509980195,7268.0,7284.08,7291.0,277,65.08900097,7076.37,7521.5
1509980495,7256.96,7264.07,7271.0,165,48.59070841,7045.83,7501.38
1509980795,7261.18,7269.75,7277.0,202,33.32044637,7073.81,7516.17
1509981095,7261.18,7267.6,7269.68,131,29.92597177,7072.33,7508.75
1509981395,7226.06,7239.16,7261.18,415,85.82857705,7039.32,7491.61
1509981695,7215.0,7223.14,7239.13,318,103.95426609,7027.56,7440.32
1509981995,7206.0,7212.61,7220.0,268,81.73221776,7012.09,7421.37
1509982295,7202.86,7207.44,7225.0,209,67.74471191,7009.54,7423.05
1509982595,7224.99,7231.72,7237.04,141,33.88354574,7032.35,7456.28
1509982895,7230.0,7239.03,7241.0,166,49.49395595,7035.47,7491.65
1509983195,7225.33,7229.8,7230.01,113,23.25112744,7030.39,7447.67
1509983495,7229.99,7242.11,7258.09,154,43.30685106,7031.99,7452.15
1509983795,7258.09,7265.35,7275.0,253,69.90814591,7068.92,7502.93
1509984095,7260.0,7269.3,7280.0,206,55.87575449,7071.49,7503.59
1509984395,7255.03,7264.41,7277.69,343,109.58181555,7076.19,7506.21
1509984695,7250.0,7256.97,7265.6,299,63.13957836,7043.98,7495.09
1509984995,7238.89,7258.4,7270.0,318,66.71643983,7069.75,7501.51
1509985295,7155.0,7189.19,7238.89,844,284.51212007,7032.33,7449.81
1509985595,7160.24,7181.65,7191.78,362,67.46843227,6991.15,7393.64
1509985895,7173.8,7183.69,7200.0,342,91.85644752,6991.46,7394.55
1509986195,7175.34,7187.31,7187.67,169,39.8792136,6994.39,7395.61
1509986495,7136.73,7154.31,7178.66,568,191.16273547,6952.54,7382.49
1509986795,7140.01,7157.96,7180.0,349,86.59690847,6983.42,7388.77
