1509969815,7338.32,7338.55,7343.82,27,5.54534153,7298.16,7384.92
1509969845,7338.5,7338.51,7338.51,10,0.50180747,7297.04,7384.09
1509969875,7338.42,7338.51,7340.0,17,1.34990346,7295.76,7384.56
1509969905,7338.56,7340.2,7343.74,21,1.18743326,7302.88,7386.32
1509969935,7339.51,7340.76,7343.71,14,0.86666491,7302.11,7385.03
1509969965,7342.56,7342.75,7342.8,10,0.55280358,7302.99,7386.47
1509969995,7342.77,7342.77,7342.78,4,0.25000821,7306.69,7385.63
1509970025,7342.78,7343.65,7343.73,9,0.39947467,7304.48,7388.18
1509970055,7341.03,7341.91,7343.72,12,2.54060405,7304.37,7388.12
1509970085,7341.08,7345.88,7348.53,18,4.74668174,7307.67,7389.95
1509970115,7347.27,7347.4,7348.52,19,4.49288425,7309.26,7390.14
1509970145,7347.28,7348.67,7349.14,11,2.19259005,7308.45,7390.17
1509970175,7349.13,7349.14,7349.14,5,0.8384514,7311.45,7393.31
1509970205,7349.14,7357.46,7370.92,43,10.03678827,7310.91,7393.91
1509970235,7362.13,7366.3,7373.54,32,4.12553759,7324.15,7410.9
1509970265,7367.25,7373.62,7375.0,33,3.86248993,7329.05,7414.51
1509970295,7374.91,7375.0,7375.0,15,2.04319865,7333.58,7418.59
1509970325,7374.99,7375.0,7375.0,14,1.49168872,7336.52,7419.95
1509970355,7374.99,7378.37,7380.0,41,7.15685114,7335.12,7419.67
1509970385,7379.99,7380.24,7380.64,13,3.00437413,7335.82,7427.46
1509970415,7380.63,7380.63,7380.64,12,2.04603832,7336.81,7428.41
1509970445,7380.63,7380.63,7380.64,8,0.57161215,7339.38,7428.77
1509970475,7380.63,7380.64,7380.64,13,2.31505063,7336.43,7428.79
1509970505,7380.64,7380.64,7380.64,15,1.29332983,7338.09,7428.48
1509970535,7380.64,7380.72,7381.0,11,1.13335364,7336.63,7428.79
1509970565,7380.99,7383.42,7385.0,25,3.80786209,7344.65,7430.34
1509970595,7382.15,7382.28,7382.54,7,0.16130405,7339.41,7427.94
1509970625,7381.0,7381.01,7381.01,20,1.1123175,7334.87,7428.01
1509970655,7380.63,7380.86,7381.01,15,4.38515374,7335.21,7427.84
1509970685,7380.63,7380.64,7380.64,11,2.95444549,7334.21,7427.84
1509970715,7380.63,7380.63,7380.64,12,2.47036442,7334.93,7427.64
1509970745,7380.63,7380.63,7380.64,10,7.14648042,7336.64,7427.8
1509970775,7380.63,7380.63,7380.64,10,1.88898371,7336.43,7427.16
1509970805,7380.63,7380.64,7380.64,9,0.32461461,7335.82,7427.61
1509970835,7380.63,7380.64,7380.64,12,2.42993148,7337.44,7429.38
1509970865,7380.63,7380.63,7380.64,10,3.35685888,7337.18,7429.43
1509970895,7380.64,7380.64,7380.64,10,3.7091636,7339.71,7429.85
1509970925,7380.64,7380.64,7381.0,27,8.00679928,7336.36,7429.68
1509970955,7381.01,7393.04,7406.5,88,42.63223211,7349.47,7435.5
1509970985,7406.49,7408.34,7414.13,84,35.94068652,7373.68,7457.63
1509971015,7414.12,7416.56,7416.72,36,17.81484033,7380.83,7461.48
1509971045,7414.12,7415.31,7418.0,13,4.56150472,7379.3,7460.16
1509971075,7418.0,7419.48,7421.0,21,6.47198319,7384.77,7463.71
1509971105,7420.02,7424.61,7425.0,24,6.6065786,7389.17,7467.94
1509971135,7424.99,7425.0,7425.0,5,1.00059036,7386.85,7468.83
1509971165,7425.0,7425.0,7425.0,7,1.04193308,7388.18,7468.31
1509971195,7425.0,7425.0,7425.0,13,0.48406718,7387.14,7467.46
1509971225,7425.0,7425.36,7426.47,28,4.54276289,7389.32,7468.86
1509971255,7426.43,7426.44,7426.44,17,1.6239355,7383.3,7477.29
1509971285,7426.43,7426.44,7426.44,22,4.77604659,7386.08,7476.73
1509971315,7426.43,7426.44,7426.44,8,1.11152878,7389.49,7477.0
1509971345,7426.43,7426.43,7426.44,10,0.74409086,7387.97,7476.94
1509971375,7426.43,7426.44,7426.44,8,3.57857793,7387.88,7477.84
1509971405,7426.43,7426.44,7426.44,8,4.0599167,7388.76,7478.15
1509971435,7426.44,7426.44,7426.44,8,0.82699728,7388.03,7478.16
1509971465,7426.43,7426.43,7426.44,18,2.40291292,7387.85,7476.96
1509971495,7426.44,7426.44,7426.44,10,1.35743215,7389.28,7476.5
1509971525,7426.43,7426.43,7426.44,11,2.0712415,7386.76,7476.35
1509971555,7426.43,7426.43,7426.44,8,0.63475591,7386.39,7477.29
1509971585,7426.43,7426.44,7426.44,11,1.51620669,7386.97,7476.76
1509971615,7426.44,7426.44,7426.44,9,2.36553517,7386.46,7476.06
1509971645,7426.44,7426.44,7426.44,13,0.45262759,7384.68,7475.49
1509971675,7426.43,7426.44,7426.44,11,1.96675925,7384.16,7475.33
1509971705,7426.43,7426.43,7426.44,8,0.3159395,7383.85,7475.24
1509971735,7426.43,7426.44,7426.44,7,0.81497779,7384.15,7475.24
1509971765,7426.44,7426.44,7426.44,11,4.52608799,7386.11,7475.55
1509971795,7426.44,7426.44,7426.44,5,0.18738904,7384.4,7476.25
